node_names,edges,0,1,2,3,4,5,6,7
xx_260,0.006154031,0.009256901,0.02709643,0.011895991,0.031046836,0.014115582,0.03552251,0.017036183,0.04030637
xx_261,0.006505661,0.00917117,0.024216827,0.0112412525,0.029407026,0.013356481,0.034908824,0.015998593,0.04023948
xx_262,0.006662027,0.0064123194,0.037109558,0.009610164,0.042215213,0.01251082,0.04769182,0.015579059,0.05315825
Junonia_oenone,0.006885,0.006164346,0.036630273,0.008793749,0.041495424,0.010929149,0.0469238,0.013502628,0.05184288
Nymphalis_polychloros,0.002985,0.005349431,0.026314313,0.009597616,0.03162506,0.011976209,0.03687158,0.015166566,0.04323279
Nymphalis_antiopa,0.003124,0.006922594,0.030191751,0.009847601,0.035413343,0.012924104,0.041192647,0.016309137,0.04685588
xx_263,0.0056053847,0.006335291,0.030061167,0.009391686,0.034736734,0.012606272,0.03972506,0.015777793,0.044407196
Erebia_embla,0.003379,0.0067199683,0.026675705,0.009392826,0.030580925,0.012730864,0.035448615,0.01610632,0.04022119
xx_264,0.009897525,0.0057372754,0.03099332,0.009065186,0.035412714,0.012289112,0.040271692,0.015334858,0.044836953
Hipparchia_semele,0.008282,0.0054210243,0.030130679,0.008877083,0.03495242,0.012112137,0.040358804,0.015688887,0.045645505
Lasiommata_maera,0.00568,0.004645313,0.027323375,0.008366728,0.03241748,0.011755962,0.037831903,0.015201826,0.043167245
Pararge_petropolitana,0.005767,0.005035949,0.028276166,0.008545398,0.0331789,0.012120191,0.038511414,0.015838685,0.043753006
xx_265,0.007243558,0.0028731544,0.027498977,0.0043078284,0.033752836,0.0067178644,0.039701123,0.009885321,0.04529284
Morpho_deidamia,0.007717,0.002906865,0.026614292,0.004291616,0.033207774,0.0057875467,0.039865155,0.008692395,0.045670245
xx_266,0.0033563464,0.0082374215,0.027615776,0.011308169,0.032057136,0.014628702,0.03698818,0.01818226,0.04186338
Pseudoaricia_nicias,0.003527,0.008636632,0.030858153,0.011321573,0.034994263,0.013256127,0.039636467,0.016677553,0.04425695
Lysandra_bellargus,0.00172,0.00790941,0.02863586,0.011599258,0.031920124,0.014222226,0.03644731,0.017095631,0.04050252
Lysandra_coridon,0.001504,0.009036613,0.032691155,0.012641017,0.03612843,0.016016487,0.040848635,0.019314755,0.045199107
Colias_phicomone,0.002937,0.006346346,0.036410045,0.009812719,0.041045632,0.012353862,0.046035614,0.016007056,0.050483372
Colias_nastes,0.001648,0.005775727,0.03901183,0.009179114,0.043455657,0.012620719,0.048335638,0.016318861,0.053081162
Notodonta_ziczac,0.004871,0.020683032,0.02952102,0.023750206,0.031821303,0.025830405,0.035604786,0.028409695,0.039082948
Notodonta_dromedarius,0.00474,0.019554576,0.027490309,0.022627143,0.029788842,0.024932975,0.033272207,0.027322913,0.036814276
Pheosia_tremula,0.00404,0.018278314,0.021267528,0.020753233,0.024037726,0.022561507,0.02784544,0.024340725,0.03174407
Pheosia_gnoma,0.003817,0.018395178,0.02290957,0.021657895,0.025889494,0.024250729,0.029796295,0.02683618,0.033854235
xx_267,0.007694725,0.018388718,0.020776466,0.020979239,0.023612946,0.022760881,0.027907344,0.024746021,0.032207146
Calophasia_lunula,0.017664,0.019744553,0.019269051,0.022030296,0.022947056,0.023928488,0.027150804,0.025970245,0.031211684
Diloba_caeruleocephala,0.017489,0.01987124,0.022857888,0.022599358,0.025074407,0.025063934,0.028281234,0.027252277,0.031598307
Allophyes_oxyacanthae,0.009163,0.016792595,0.025622705,0.019604404,0.027376764,0.021742495,0.03114835,0.023979109,0.03449154
xx_268,0.0066037932,0.01824067,0.022006951,0.02068503,0.02571452,0.022214023,0.030265324,0.024223708,0.03479854
xx_269,0.0081587685,0.018436192,0.017676396,0.020646976,0.020435411,0.022415683,0.024889704,0.023793757,0.029671073
Abrostola_triplasia,0.004383,0.019072743,0.021095183,0.022110168,0.024548449,0.024290271,0.028797839,0.025968911,0.033264827
Abrostola_tripartita,0.0048,0.01960734,0.020531865,0.022025246,0.023626713,0.023816625,0.027633019,0.025786916,0.031484343
xx_270,0.013875663,0.012520512,0.022162154,0.014956015,0.026129346,0.017005876,0.030371765,0.018925477,0.03484969
Herminia_tarsipennalis,0.016214,0.0105857635,0.016162103,0.0130874915,0.019246722,0.01516066,0.024089867,0.017774563,0.029155053
xx_271,0.009810672,0.013125602,0.019396063,0.015868908,0.023127973,0.017733006,0.028338356,0.019944638,0.03337059
Schrankia_costaestrigalis,0.022003,0.013990011,0.023307638,0.01686351,0.02789942,0.019711012,0.03279703,0.02295177,0.037513833
xx_272,0.01695028,0.014025872,0.022628276,0.016935807,0.026455905,0.018831693,0.031806074,0.020763282,0.036829483
Leucoma_salicis,0.022603,0.01532692,0.02088265,0.018517373,0.023999298,0.020653471,0.028714433,0.022563126,0.03355407
xx_273,0.009403873,0.010090088,0.015544736,0.013777239,0.019492807,0.016307041,0.024955435,0.018940836,0.0302588
xx_274,0.014799653,0.011442572,0.016844217,0.015096714,0.020675411,0.01766651,0.02570881,0.020454807,0.031013098
xx_275,0.015185131,0.009538712,0.014007736,0.014187445,0.017684372,0.01737629,0.023417188,0.02019103,0.029173959
xx_276,0.021006482,0.009589705,0.014105762,0.013455228,0.018354269,0.016389139,0.023916524,0.019540532,0.029251114
Eupithecia_subumbrata,0.006016,0.012498509,0.020293882,0.016209127,0.022885611,0.019318514,0.027192315,0.022414142,0.031654682
Eupithecia_subfuscata,0.00584,0.012128713,0.01790312,0.015602825,0.020689406,0.01755125,0.024950331,0.020164823,0.029443296
xx_277,0.010008816,0.011259562,0.016917828,0.014657882,0.021311872,0.01719248,0.026711106,0.019612296,0.032291617
Lycia_hirtaria,0.021901,0.018985825,0.023748577,0.022290047,0.026822645,0.02523799,0.030668106,0.02792425,0.034730464
Hypomecis_punctinalis,0.005705,0.0134272445,0.016765496,0.0167451,0.021010667,0.019192657,0.026392994,0.021135876,0.031897627
Ematurga_atomaria,0.006568,0.009341644,0.008910597,0.013756185,0.013184763,0.016387431,0.0191874,0.01873698,0.025503678
xx_278,0.017794648,0.010224475,0.016045297,0.013123681,0.02045861,0.015684402,0.025699792,0.018060345,0.031132475
Crocallis_elinguaria,0.018922,0.014742018,0.025277257,0.018392796,0.027756989,0.02114298,0.032109592,0.023594271,0.036584176
Colotois_pennaria,0.015439,0.01433551,0.01858135,0.017663559,0.022603078,0.020171475,0.02782393,0.022693,0.032876972
Hylaea_fasciaria,0.014232,0.009523351,0.01665568,0.012486971,0.021292998,0.0144431675,0.02705368,0.016483659,0.032993145
Plagodis_pulveraria,0.007167,0.008498542,0.020198978,0.011199821,0.024072085,0.01430942,0.029631246,0.01797201,0.03494006
Plagodis_dolabraria,0.007133,0.011357089,0.02151372,0.014420138,0.024683058,0.016332695,0.029737506,0.01894865,0.03459344
Apeira_syringaria,0.023486,0.01003653,0.020244911,0.013529706,0.02406395,0.016148176,0.029335447,0.019477695,0.034581136
Selenia_dentaria,0.018441,0.010248466,0.0164267,0.01249077,0.021017712,0.014785356,0.026444478,0.017088206,0.031924047
Troides_helena,0.000499,0.0069984524,0.029433059,0.00943528,0.03331,0.011519486,0.03799856,0.013804577,0.042630717
Troides_oblongomaculatus,0.000805,0.0070861722,0.0279143,0.009552686,0.031987086,0.011629293,0.03673233,0.014102702,0.0413281
Ornithoptera_richmondia,0.001551,0.007786037,0.026172467,0.010296853,0.029731737,0.012041959,0.034284398,0.013693314,0.038738225
Ornithoptera_priamus,0.000702,0.0075117517,0.029819297,0.0099937385,0.033258937,0.011845641,0.0376396,0.013644029,0.042023145
xx_279,0.0024767844,0.0046961936,0.027399179,0.007249125,0.030907286,0.00943093,0.03534597,0.012048738,0.03956851
xx_280,0.0037767724,0.004750913,0.025827987,0.0068790135,0.029940179,0.008961009,0.034325343,0.011241694,0.038773544
xx_281,0.0032540169,0.005000262,0.02234168,0.0067265206,0.02644457,0.008558898,0.03059201,0.010425482,0.03520082
Heliconius_doris,0.0056,0.0051583834,0.028177924,0.0079564415,0.03133183,0.010399571,0.03589777,0.012880284,0.0405042
Boloria_frigga,0.007734,0.007194513,0.026559541,0.009709213,0.03106988,0.011813812,0.03596133,0.014618685,0.040829826
xx_282,0.00668561,0.008048654,0.02519603,0.009970407,0.030027933,0.011455513,0.035861712,0.013796645,0.041238252
xx_283,0.0033811205,0.0070124534,0.028696397,0.009790156,0.032656793,0.011514139,0.038120504,0.013697426,0.043316215
Brenthis_hecate,0.003564,0.009216942,0.027710153,0.0114334645,0.032500558,0.014560717,0.03753114,0.017000204,0.042434063
Mellicta_athalia,0.003751,0.0085413605,0.021667263,0.010941283,0.026533334,0.013125741,0.032078076,0.01588482,0.037403606
xx_284,0.0036499621,0.0097633675,0.031794395,0.012730159,0.035652004,0.015386769,0.03940665,0.018402265,0.043746844
Melitaea_cinxia,0.006688,0.009649099,0.025963208,0.011602111,0.031315036,0.013551849,0.037026238,0.01655369,0.04231884
Melitaea_diamina,0.006333,0.008649246,0.022487408,0.010932198,0.02754335,0.013125474,0.033000097,0.015569774,0.03842277
Junonia_evarete,0.004834,0.0054951147,0.035337362,0.00836478,0.040620178,0.010847493,0.04609693,0.013447266,0.05158637
Junonia_coenia,0.004328,0.0071341842,0.038603436,0.010654716,0.043520182,0.013941265,0.049045786,0.017502375,0.054658905
Erebia_ligea,0.007287,0.006067042,0.030853204,0.00934409,0.036073256,0.012695511,0.04137156,0.016354388,0.0465553
xx_285,0.005579495,0.006461742,0.029310605,0.009478036,0.033730876,0.01244813,0.03829554,0.015430952,0.042855274
Satyrus_ferula,0.008309,0.006563074,0.03460989,0.009649194,0.03967304,0.0126856975,0.044939432,0.015318641,0.049450748
Oeneis_jutta,0.00849,0.0044318065,0.026612995,0.008253069,0.030751482,0.01204605,0.03592789,0.015825784,0.04074962
Morpho_achilles,0.003089,0.0029240283,0.027800309,0.0043619443,0.033839427,0.0066678305,0.039657105,0.010207488,0.04501819
Morpho_helenor,0.002674,0.0028342018,0.027245224,0.0042524505,0.033701513,0.0067663454,0.03973871,0.009604385,0.045509275
Aricia_agestis,0.001313,0.007676834,0.029620318,0.010744207,0.034243386,0.014230422,0.039293204,0.017847419,0.044265248
Aricia_artaxerxes,0.001392,0.008708421,0.025306713,0.011897142,0.02947081,0.015078013,0.034598447,0.018691953,0.03938898
xx_286,0.008878395,0.018033952,0.021090012,0.020637546,0.02390229,0.022347206,0.028466767,0.02423722,0.0330727
xx_287,0.011061734,0.018898591,0.020228555,0.02133083,0.023462998,0.023409314,0.02693344,0.02534605,0.031220358
xx_288,0.0066914647,0.018663706,0.024231283,0.021323608,0.027991705,0.023178436,0.03247757,0.02527317,0.03697354
xx_289,0.0075091384,0.017707746,0.019338513,0.019885441,0.022935491,0.021215482,0.027942965,0.023108594,0.032523695
xx_290,0.0067671933,0.018696819,0.018816922,0.021572327,0.021708116,0.023613725,0.025600135,0.025381727,0.030146899
Chrysodeixis_includens,0.006613,0.018047705,0.0164701,0.019977193,0.019249076,0.021179516,0.024167541,0.02235936,0.029308317
xx_291,0.014006965,0.012293245,0.02127437,0.014676864,0.025155982,0.016644621,0.02926475,0.018539818,0.033693817
xx_292,0.01755638,0.012799903,0.023221295,0.015262969,0.027320912,0.017486876,0.031729024,0.019409413,0.03634758
xx_293,0.0077259643,0.013816901,0.021090254,0.017028164,0.02457101,0.019190978,0.029428713,0.02109603,0.034578975
xx_294,0.014114332,0.011844605,0.015907498,0.013693901,0.02055177,0.015180347,0.026325913,0.017902654,0.03148382
Lymantria_monacha,0.008127,0.014552705,0.023357222,0.017434116,0.027051216,0.019423148,0.03219659,0.021533653,0.03721057
Lymantria_dispar,0.008212,0.013551161,0.02176942,0.016321708,0.025991715,0.01830601,0.031284723,0.0199292,0.036523666
xx_295,0.0125626065,0.010059541,0.016309412,0.0137867415,0.020309739,0.015957663,0.025945436,0.018462699,0.031383775
xx_296,0.012280544,0.0100705465,0.014801489,0.013782412,0.018704547,0.016624179,0.024001548,0.019450964,0.02919789
xx_297,0.014677605,0.011811094,0.015787367,0.015561749,0.019847278,0.018157491,0.025048142,0.020902153,0.030267859
Scotopteryx_chenopodiata,0.018272,0.010986685,0.018271532,0.014405203,0.021571433,0.017122222,0.026758384,0.019859299,0.0318858
xx_298,0.01464363,0.010049554,0.009791847,0.013926302,0.014556584,0.016657608,0.02035633,0.018874139,0.0260725
Philereme_vetulata,0.008354,0.009195993,0.016311502,0.014283693,0.019358717,0.017743742,0.025068432,0.021001048,0.030993544
Operophtera_brumata,0.015449,0.009761541,0.01477477,0.013466278,0.019364526,0.016418243,0.025015801,0.019408496,0.03069112
Epirrita_christyi,0.010933,0.009462348,0.01361883,0.013444601,0.017622225,0.016371533,0.023132352,0.019635487,0.028260812
xx_299,0.007623423,0.011077196,0.018248253,0.014464572,0.02282692,0.017042968,0.028521612,0.019475363,0.034308903
Alcis_repandata,0.016099,0.011447045,0.013812025,0.015045265,0.017602531,0.01755087,0.022867355,0.020106489,0.028264606
xx_300,0.020180317,0.010243353,0.0149264345,0.012675049,0.020209825,0.014810139,0.025864245,0.01679137,0.031153811
Opisthograptis_luteolata,0.020865,0.010239849,0.017211504,0.013564407,0.02072794,0.016530268,0.02554132,0.019374434,0.031126605
Heliconius_sara,0.003138,0.004616853,0.025683885,0.006496969,0.029347075,0.008251566,0.03417607,0.010228975,0.038715728
Heliconius_charithonia,0.001684,0.004787018,0.028243108,0.0075233267,0.03170685,0.0101311775,0.03593803,0.012962525,0.040047906
Heliconius_hortense,0.003053,0.0047655,0.024477446,0.006898932,0.02875085,0.008963319,0.033267688,0.011217222,0.037663765
Heliconius_erato,0.003148,0.0046917824,0.027227178,0.006889476,0.031106913,0.0089305835,0.03554533,0.011305432,0.039923154
xx_301,0.002534896,0.004456076,0.019541057,0.0060796053,0.023836281,0.007909606,0.028497957,0.00985932,0.03337315
xx_302,0.004275259,0.0056396783,0.026887488,0.007975918,0.030547664,0.009662422,0.03497363,0.011732291,0.038686663
xx_303,0.0056934296,0.008541183,0.025933487,0.010575769,0.030719234,0.012285083,0.036254913,0.014707876,0.041444357
Boloria_titania,0.005941,0.0075127813,0.02430467,0.009323732,0.029375989,0.010578369,0.035370857,0.012839276,0.041102838
Brenthis_daphne,0.002246,0.005661487,0.034878004,0.009028231,0.03797437,0.01113368,0.04350622,0.013289739,0.049166743
Brenthis_ino,0.002158,0.008035183,0.02220795,0.010176411,0.027329147,0.011871745,0.033183377,0.01443511,0.038474787
Mellicta_parthenoides,0.003413,0.009309831,0.039103147,0.01326544,0.042589888,0.01690611,0.04700483,0.020541796,0.051432617
Mellicta_aurelia,0.003295,0.009083509,0.023425877,0.011850931,0.027988113,0.014401624,0.032966193,0.017375663,0.037718054
xx_304,0.0064383848,0.006781047,0.027233383,0.009859631,0.031362418,0.01250701,0.035886902,0.015152471,0.04067752
xx_305,0.008497498,0.0058685895,0.03167553,0.008908409,0.036691785,0.012439232,0.04136614,0.015997926,0.04599834
xx_306,0.008135261,0.018720107,0.020743469,0.021377666,0.0237494,0.023049679,0.028191015,0.024871374,0.032421455
xx_307,0.014378741,0.016880848,0.021811254,0.019235348,0.023929471,0.021243181,0.029071536,0.023099221,0.034178976
xx_308,0.01313909,0.018676378,0.02000678,0.021495866,0.023005292,0.023562115,0.026547905,0.025725186,0.030633494
xx_309,0.012555056,0.01904023,0.02048797,0.021295428,0.023786217,0.023159133,0.027372887,0.025042452,0.031744614
xx_310,0.0078105154,0.018391434,0.02519498,0.021144658,0.028882563,0.023123708,0.033237506,0.025225667,0.037713222
Plusia_festucae,0.008274,0.018937102,0.02319439,0.021518653,0.026997993,0.023241142,0.031695616,0.025342163,0.036185615
xx_311,0.0040619904,0.017716032,0.019463072,0.020268662,0.022904405,0.021854134,0.027546855,0.023725264,0.032271914
Autographa_gamma,0.003645,0.017688848,0.019191025,0.019584585,0.0229943,0.020600742,0.028254043,0.022573577,0.03277328
Ctenoplusia_agnata,0.005933,0.017586414,0.017566916,0.020753877,0.019739786,0.023050388,0.023022696,0.024626786,0.027727477
Trichoplusia_ni,0.005848,0.01971763,0.019820694,0.022251137,0.023338791,0.024088664,0.027993899,0.026146974,0.032571334
xx_312,0.009310432,0.014623743,0.025094401,0.017278967,0.028405625,0.01936458,0.032710012,0.021699864,0.037054267
Tyria_jacobaeae,0.015751,0.008301369,0.014198718,0.0100261485,0.019566823,0.012157655,0.023755912,0.013479504,0.02875784
xx_313,0.024420632,0.011391844,0.02238562,0.014215024,0.026048912,0.01643078,0.030245032,0.019107679,0.034667194
xx_314,0.016473217,0.013613296,0.023757929,0.016083436,0.028054763,0.018046588,0.03278412,0.019706916,0.037498284
Lygephila_craccae,0.010878,0.013376692,0.023625122,0.01760372,0.026412,0.020086898,0.030669553,0.022207558,0.035721302
Catocala_fraxini,0.004585,0.013946082,0.020062178,0.016888436,0.023773516,0.01874955,0.028970938,0.0206904,0.034113467
xx_315,0.013684882,0.013623432,0.019486427,0.015744468,0.02387824,0.017334586,0.02924734,0.019806877,0.033742774
Parascotia_fuliginaria,0.016104,0.009593664,0.0110684475,0.0113221,0.016671127,0.012871862,0.02338864,0.015907329,0.029463084
xx_316,0.012756251,0.010248384,0.017217787,0.014566536,0.02036391,0.017065238,0.026009193,0.0197994,0.031375106
xx_317,0.012088075,0.00992763,0.015518071,0.013016443,0.020218657,0.014878734,0.025832307,0.017199317,0.03140813
xx_318,0.016271668,0.010729966,0.014390157,0.013955765,0.018888634,0.016419165,0.024701128,0.018865904,0.02989868
xx_319,0.013329157,0.00953424,0.015120353,0.013606643,0.018516803,0.016762849,0.023419715,0.01993706,0.028625384
xx_320,0.012298964,0.011612912,0.017818268,0.015585925,0.021227058,0.018610831,0.02656128,0.021673197,0.031703833
xx_321,0.01270942,0.012053087,0.013658873,0.015445592,0.018368961,0.017604686,0.023435315,0.020159282,0.028818743
Rheumaptera_hastata,0.006786,0.0114091085,0.0087406505,0.015126296,0.0137396,0.017744627,0.019728791,0.020195317,0.025732284
Rheumaptera_undulata,0.006098,0.008800308,0.010639649,0.012882683,0.0153297875,0.015665738,0.020889085,0.017728385,0.026457844
xx_322,0.016232315,0.013323123,0.02102306,0.016264025,0.024634024,0.018453337,0.029525861,0.020783743,0.034663923
Agriopis_aurantiaria,0.004926,0.010407571,0.01742165,0.0139965685,0.022363609,0.01667754,0.028250616,0.019093513,0.034240417
Perconia_strigillaria,0.016711,0.009223471,0.011624786,0.010734847,0.017563296,0.012586071,0.023379724,0.013916687,0.028836884
Siona_lineata,0.016822,0.011226236,0.018121935,0.014596644,0.022837937,0.017074373,0.02850436,0.019916922,0.033805992
Heliconius_ismenius,0.00323,0.0037063705,0.02468418,0.0059630657,0.028776504,0.008652634,0.03237007,0.011431175,0.036225904
Heliconius_melpomene,0.001524,0.004714155,0.017001078,0.0062271683,0.021562597,0.007561461,0.027034197,0.009207814,0.032237526
Heliconius_wallacei,0.002947,0.00536934,0.024834054,0.007599305,0.02864552,0.0092854025,0.03299513,0.011152046,0.037337106
Heliconius_burneyi,0.002662,0.005863112,0.02853065,0.008231425,0.032350622,0.01009791,0.036669265,0.012289501,0.04011245
Boloria_freija,0.005504,0.008133887,0.026145598,0.010197018,0.031064976,0.011780491,0.036672466,0.014202867,0.042073417
Clossiana_euphrosyne,0.004952,0.008883341,0.02571294,0.010937561,0.030452313,0.012720838,0.03582626,0.015188036,0.04090545
Erebia_aethiops,0.006943,0.0055770506,0.02531055,0.008547931,0.029890507,0.011609366,0.034711525,0.014703804,0.039359055
xx_323,0.007154373,0.008016208,0.029268907,0.01121528,0.032726344,0.013590041,0.03750299,0.015666818,0.042013854
Erebia_meolans,0.008116,0.0049504787,0.033517126,0.008092631,0.03882073,0.011588195,0.0437771,0.014993847,0.048353978
Erebia_medusa,0.008582,0.0067185503,0.029500546,0.009769728,0.034161672,0.013349543,0.03891833,0.017250627,0.043628663
xx_324,0.007873929,0.017705765,0.021135665,0.02039689,0.024044903,0.022260433,0.028426886,0.024216771,0.032724127
xx_325,0.013659929,0.020525273,0.019964494,0.023034286,0.02324799,0.024551025,0.027754514,0.026025314,0.031962566
Spodoptera_exigua,0.007058,0.015736263,0.02343284,0.018842412,0.027149031,0.020813247,0.031972498,0.022970749,0.03670453
Spodoptera_frugiperda,0.004928,0.017666942,0.020477187,0.01961539,0.021815877,0.021388708,0.027100516,0.023176422,0.03238504
xx_326,0.009274789,0.018236795,0.02189496,0.021240951,0.024807407,0.023625014,0.028188037,0.025949199,0.032229684
Craniophora_ligustri,0.012841,0.01932027,0.017198658,0.021697694,0.020314164,0.023627859,0.02425495,0.025426103,0.028440408
xx_327,0.009837301,0.0192443,0.02098242,0.021396223,0.024295779,0.022954993,0.028067544,0.024568835,0.032706957
Asteroscopus_sphinx,0.014801,0.018629499,0.019860798,0.02132791,0.0226762,0.023350948,0.026544461,0.02585367,0.030126076
xx_328,0.009336977,0.018233508,0.023020826,0.021149963,0.026464995,0.023085786,0.031052606,0.025232865,0.035458066
Diachrysia_chrysitis,0.007498,0.018434443,0.026841596,0.02115329,0.03063343,0.023147902,0.035065908,0.025298309,0.039554566
Autographa_pulchrina,0.002516,0.018107938,0.017177254,0.020970713,0.02045779,0.02294446,0.025061734,0.024812447,0.029872948
Autographa_bractea,0.002526,0.017214421,0.021622,0.019466942,0.02526924,0.020795593,0.030220682,0.022670725,0.03498063
xx_329,0.009050159,0.01644507,0.025880232,0.019138452,0.029241605,0.021132838,0.033578344,0.023382187,0.037932772
Callimorpha_dominula,0.010563,0.012307498,0.024076074,0.015263755,0.027295923,0.017190995,0.031796902,0.019905753,0.03617047
xx_330,0.023546971,0.011153316,0.016962519,0.014115436,0.020844959,0.016096663,0.025980772,0.018385343,0.030959649
Nudaria_mundana,0.02755,0.011092891,0.027975637,0.014208002,0.031762365,0.017173111,0.03600745,0.020440739,0.03988743
Cybosia_mesomella,0.010009,0.010816713,0.022303138,0.013973708,0.026160078,0.015862383,0.031373646,0.017998127,0.03637202
Lithosia_quadra,0.007556,0.015562533,0.024761315,0.017868627,0.02934503,0.019613678,0.03406036,0.02121549,0.03849626
Laspeyria_flexula,0.012929,0.012822648,0.017676065,0.014813575,0.022913229,0.015270905,0.02865865,0.018252926,0.032953482
Trisateles_emortualis,0.01227,0.014264646,0.021073813,0.016867068,0.02487561,0.019017622,0.02971835,0.02134119,0.034574952
xx_331,0.013328975,0.0106455395,0.016171074,0.014610121,0.019383844,0.017523816,0.024607362,0.020566959,0.029889327
Electrophaes_corylata,0.011878,0.009921251,0.018077256,0.0144474385,0.021223411,0.016737394,0.02717097,0.019097198,0.032767456
xx_332,0.008710004,0.009321352,0.016202927,0.012138938,0.02106231,0.0138233695,0.02687136,0.01625084,0.032499906
Ecliptopera_silaceata,0.015306,0.010898728,0.0142282,0.014623211,0.018462643,0.01673194,0.024076482,0.019005414,0.029597059
xx_333,0.016646456,0.010816371,0.01826866,0.013975178,0.022234147,0.016448146,0.02810299,0.018937001,0.03315651
Colostygia_pectinataria,0.016697,0.01048783,0.010101861,0.013850778,0.015497076,0.016429327,0.021341277,0.018978639,0.02693108
Hydriomena_ruberata,0.008339,0.01103948,0.015545865,0.014854116,0.018471783,0.017340953,0.023976067,0.02015903,0.029402183
Hydriomena_furcata,0.006762,0.008369508,0.014848089,0.012642594,0.018442625,0.01637117,0.023105018,0.019749917,0.027948368
xx_334,0.009230068,0.0114283115,0.019359399,0.015650844,0.022678848,0.01902426,0.027835734,0.022077635,0.033025656
Xanthorhoe_spadicearia,0.010558,0.011842449,0.015873482,0.015400927,0.019558975,0.018242272,0.024981905,0.021190496,0.03028407
Epirrhoe_tristata,0.00718,0.011640269,0.012501018,0.015293965,0.017179633,0.01758501,0.021567075,0.020260511,0.026859969
Epirrhoe_alternata,0.006414,0.012439245,0.01464026,0.015538177,0.01928773,0.017580876,0.025025815,0.020122826,0.030600283
Erannis_defoliaria,0.014273,0.010854028,0.017771266,0.013863982,0.022336913,0.016404696,0.02786902,0.018767776,0.033704277
Biston_betularia,0.014376,0.015845504,0.024237089,0.018927919,0.027232794,0.021001678,0.031609,0.023165502,0.03602156
Erebia_oeme,0.007341,0.009048928,0.033192,0.012194172,0.037248213,0.014956669,0.041624438,0.018331172,0.045581847
Erebia_parmenio,0.006977,0.0066443547,0.025213106,0.010509959,0.028530886,0.012409433,0.03398861,0.013547156,0.039234832
xx_335,0.0071905055,0.017458027,0.020575898,0.019918721,0.023756182,0.021518018,0.028274935,0.023500161,0.032365482
Thalpophila_matura,0.01208,0.01813632,0.022086395,0.021213505,0.024491496,0.02345664,0.028681569,0.02539833,0.033325985
xx_336,0.010759528,0.021005655,0.018611388,0.023306863,0.022695716,0.024494939,0.026778642,0.025696026,0.03143181
Pyrrhia_umbra,0.009639,0.020117288,0.021018503,0.022749344,0.024040775,0.024623577,0.028324194,0.026289808,0.032605648
xx_337,0.007880161,0.018111428,0.021214878,0.02111488,0.02435308,0.023277715,0.028032105,0.025353732,0.03216895
Acronicta_psi,0.008331,0.018390723,0.022737997,0.021347867,0.025076382,0.024030263,0.028596846,0.026561785,0.032184366
Amphipyra_tragopoginis,0.005773,0.019942287,0.017216131,0.02195492,0.021085061,0.023213105,0.025486227,0.024670057,0.030123621
Amphipyra_berbera,0.006048,0.018352121,0.025129497,0.020777298,0.027472833,0.02267236,0.0314883,0.02447919,0.035618614
Polychrysia_moneta,0.007213,0.016719013,0.025272725,0.019762555,0.028717266,0.022013078,0.03343806,0.024239141,0.03802441
Euchalcia_variabilis,0.007239,0.019674167,0.020470256,0.022618394,0.023978129,0.024257613,0.028570741,0.026418597,0.032977976
xx_338,0.00806137,0.01768298,0.027363684,0.020424755,0.030671097,0.022487737,0.034774277,0.024800071,0.03899687
xx_339,0.008435668,0.01508795,0.02414249,0.017725108,0.027745685,0.019777834,0.032317597,0.021898607,0.036935102
Miltochrista_miniata,0.013237,0.011827206,0.020025253,0.014369141,0.024146037,0.01606563,0.029214017,0.017802315,0.0339965
Thumatha_senex,0.014113,0.01023767,0.013394984,0.013827167,0.017299486,0.016169034,0.02289436,0.019189833,0.028056255
xx_340,0.014211664,0.010660021,0.015336701,0.014824753,0.018929385,0.017293544,0.024410093,0.020161664,0.029959949
xx_341,0.014825732,0.01062008,0.017092995,0.014396752,0.019927016,0.017751195,0.024798485,0.02100418,0.029803969
Eulithis_pyraliata,0.010005,0.011372699,0.018073322,0.013900632,0.022487346,0.01576352,0.028088115,0.017848708,0.033356063
Eulithis_prunata,0.004497,0.008428621,0.015353394,0.011313384,0.020374784,0.013069821,0.026441986,0.0155214565,0.032129467
Lampropteryx_suffumata,0.014714,0.010489768,0.018499728,0.014264021,0.022304125,0.016678588,0.028208284,0.018376868,0.03352893
Cosmorhoe_ocellata,0.015493,0.011089511,0.018081766,0.013802593,0.022127159,0.016099261,0.02803215,0.019591592,0.032695677
Xanthorhoe_designata,0.009364,0.010990196,0.019845601,0.015391243,0.022196459,0.018721744,0.02727499,0.021891378,0.03235813
Xanthorhoe_montanata,0.007621,0.011858084,0.019014673,0.015781675,0.023073789,0.019180391,0.028219484,0.022225983,0.033552326
xx_342,0.0056974264,0.018963054,0.0210167,0.021599745,0.023745835,0.023325406,0.028102415,0.025293894,0.03205165
Athetis_lepigone,0.013782,0.013881874,0.019224303,0.015910605,0.023733575,0.0173576,0.028697358,0.019335302,0.033361882
Helicoverpa_zea,0.002586,0.020819739,0.019245138,0.023107165,0.02303495,0.024543358,0.02705616,0.026413364,0.031149453
Helicoverpa_armigera,0.002038,0.021128546,0.01818071,0.023549387,0.022339301,0.024408568,0.026700756,0.025127923,0.031593397
xx_343,0.00940296,0.018000586,0.021399437,0.021503495,0.023610806,0.023250217,0.027448485,0.025711032,0.031164138
